title,imdb_id,year,summary,people,decade,people_count,has_summary,language
Easan,tt4322022,2010.0,"Easan is a 2010 Indian Tamil-language crime thriller film written, directed and produced by Sasikumar, directing his second film after Subramaniapuram. It stars P. Samuthirakani, Vaibhav, A. L. Azhagappan, and Abhinaya in lead roles alongside several newcomers. The music was composed by James Vasanthan with cinematography by S. R. Kathir and editing by A. L. Ramesh. It was released on 17 December 2010.",M. Sasikumar; Samuthirakani,2010.0,2,True,Tamil
Goa (2010 film),tt1421036,2010.0,"Goa is a 2010 Indian Tamil-language romantic comedy film written and directed by Venkat Prabhu in his third directorial project. Starring his regular cast consisting of Jai, Vaibhav, and Premji along with Aravind Akash, Sampath Raj, Piaa Bajpai, Sneha, and the debutant Australian model Melanie Marie in other roles, the film is the first production of Soundarya Rajinikanth's Ocher Picture Productions. Actors Silambarasan Rajendar, Nayantara and Prasanna make guest appearances in the film, which features music composed by Yuvan Shankar Raja, whilst cinematography is handled by Sakthi Saravanan and the film is edited by K. L. Praveen and N. B. Srikanth.",Aravind Akash; Jai; Pia Bajpiee; Premji Amaren; Sampath Raj; Sneha; Soundarya Rajinikanth; Vaibhav Reddy; Venkat Prabhu,2010.0,9,True,Tamil
Happy Husbands (2010 film),tt1609119,2010.0,"Happy Husbands is a 2010 Indian Malayalam-language comedy film directed by Saji Surendran and written by Krishna Poojappura. It is the remake of 2002 Tamil film Charlie Chaplin. The film stars Jayaram, Jayasurya and Indrajith Sukumaran in title roles with Bhavana, Samvrutha Sunil, Rima Kallingal, Vandana Menon, and Suraj Venjaramoodu in supporting roles. The film completed a 150-day theatrical run and became a blockbuster.",Bhavana; Indrajith Sukumaran; Jayaram; Jayasurya Jayan; Milan Jaleel; Rima Kallingal; Saji Surendran; Samvrutha Sunil; Vandana Menon,2010.0,9,True,Malayalam
I Am (2010 Indian film),tt1629295,2010.0,"I Am is a 2010 Indian Hindi-language anthology film by Onir. It consists of four short films: ""Omar"", ""Afia"", ""Abhimanyu"", and ""Megha"". Each film shares the common theme of fear, and is based on real-life stories. The film was financed by donations from more than 400 different people worldwide, many of whom donated through social networking sites like Facebook. There are four stories but the characters are interwoven with each story. ""Abhimanyu"" is based on child abuse, ""Omar"" on gay rights, ""Megha"" is about Kashmiri Pandits and ""Afia"" deals with sperm donation. I Am was released with subtitles in all regions as six different languages are spoken in the film: Hindi, English, Kannada, Marathi, Bengali and Kashmiri.",Abhimanyu Singh; Anurag Basu; Anurag Kashyap; Arjun Mathur; Juhi Chawla; Manav Kaul; Manisha Koirala; Nandita Das; Onir; Pooja Gandhi; Purab Kohli; Radhika Apte; Rahul Bose; Sanjay Suri; Shernaz Patel; Urmi Juvekar,2010.0,16,True,Hindi
Irandu Mugam,tt4318022,2010.0,,R. Aravindraj; Sathyaraj,2010.0,2,False,
Janakan,tt1634554,2010.0,,Mohanlal; S. N. Swamy; Saji Paravoor,2010.0,3,False,
Kandahar (2010 film),tt1825833,2010.0,,Amitabh Bachchan; Ananya; Ganesh Venkatraman; Major Ravi; Mohanlal; Ragini Dwivedi; Sumalata,2010.0,7,False,
Karma (2010 film),tt1415274,2010.0,,Adivi Sesh,2010.0,1,False,
Khaleja,tt1582519,2010.0,"Khaleja (transl. Courage) is a 2010 Indian Telugu-language action drama film written and directed by Trivikram Srinivas. It stars Mahesh Babu and Anushka, alongside Prakash Raj, Rao Ramesh, Shafi, Sunil, Ali, and Subbaraju in supporting roles. The music was composed by Mani Sharma. The film follows Raju, a taxi driver who is unexpectedly hailed as the prophesied divine saviour of a village suffering from a mysterious disease and must come to terms with his newfound status to protect the villagers.",Ali; Ananth Babu; Anushka Shetty; Brahmanandam; Dharmavarapu Subramanyam; Indukuri Sunil Varma; M. S. Narayana; Mahesh Babu; Nassar; Prakash Raj; Raghu Babu; Shafi; Singanamala Ramesh; Subbaraju; Supriya Karnik; Tanikella Bharani; Trivikram Srinivas; Venu Madhav,2010.0,18,True,Telugu
Khichdi: The Movie,tt1738293,2010.0,,Aatish Kapadia; Jamnadas Majethia; Supriya Pathak,2010.0,3,False,
Le Chakka,tt1741538,2010.0,,Aritra Dutta Banik; Biswajit Chakraborty; Biswanath Basu; Debjani Chatterjee (actress); Deepak Adhikari; Deepankar De; Kharaj Mukherjee; Laboni Sarkar; Payel Sarkar; Raj Chakraborty; Ritwick Chakraborty,2010.0,11,False,
Leaving Home: The Life & Music of Indian Ocean,tt1401130,2010.0,,Jaideep Varma; Susmit Sen,2010.0,2,False,
Life Express (2010 film),tt1745753,2010.0,,Aanjjan Srivastav; Alok Nath; Anup Das; Daya Shankar Pandey; Kiran Janjani; Rituparna Sengupta; Vijayendra Ghatge; Yashpal Sharma,2010.0,8,False,
Memories in March,tt1895476,2010.0,,Deepti Naval; Raima Sen; Rituparno Ghosh; Sanjoy Nag,2010.0,4,False,
Mukhaputa,tt1578733,2010.0,,Roopa Iyer,2010.0,1,False,
Mumbai-Pune-Mumbai,tt1822266,2010.0,,Mukta Barve; Satish Rajwade; Swapnil Joshi,2010.0,3,False,
Naan Mahaan Alla (2010 film),tt1507005,2010.0,,Karthik Siva kumar; Suseenthiran,2010.0,2,False,
Naanu Nanna Kanasu,tt3196334,2010.0,"Naanu Nanna Kanasu is a 2010 Indian Kannada-language comedy drama film directed by Prakash Raj, starring himself and Amulya. It is a remake of the Tamil film Abhiyum Naanum that was produced by Prakash Raj himself. Ramya was originally cast as the lead in the film, but she was later replaced by Amoolya. In Bangalore, the film ran in theatres for 17 consecutive weeks.",Amoolya; Prakash Raj; Radha Mohan,2010.0,3,True,Kannada
Once Upon a Time in Mumbaai,tt1395054,2010.0,,Ajay Devgn; Ekta Kapoor; Emraan Hashmi; Kangana Ranaut; Milan Luthria; Prachi Desai; Rajat Arora; Shobha Kapoor,2010.0,8,False,
Oru Naal Varum,tt1873591,2010.0,,Maniyanpilla Raju; Mohanlal; Sreenivasan; T. K. Rajeev Kumar,2010.0,4,False,
Pankh,tt1124386,2010.0,,Bipasha Basu; Lillete Dubey; Mahesh Manjrekar; Maradona Rebello; Ronit Roy; Sanjay Gupta; Sanjeeda Sheikh; Sudipto Chattopadhyay,2010.0,8,False,
Peepli Live,tt1447508,2010.0,,Aamir Bashir; Aamir Khan; Anusha Rizvi; Kiran Rao; Malaika Shenoy; Naseeruddin Shah; Nawazuddin Siddiqui; Omkar Das Manikpuri; Raghubir Yadav; Shalini Vatsa,2010.0,10,False,
Pramani,tt1671478,2010.0,,B. Unnikrishnan; Mammootty,2010.0,2,False,
Raavan (2010 film),tt1334470,2010.0,,Abhishek Bachchan; Aishwarya Rai Bachchan; Govinda; Mani Ratnam; Priyamani; Ravi Kishan; Vikram,2010.0,7,False,
Raavanan (2010 film),tt1664806,2010.0,,Aishwarya Rai Bachchan; Karthik; Mani Ratnam; Prabhu Ganesan; Prithviraj Sukumaran; Priyamani; Vikram,2010.0,7,False,
Rakta Charitra,tt1664809,2010.0,,Abhimanyu Singh; Kota Srinivasa Rao; Madhu Mantena; Priyamani; Radhika Apte; Ram Gopal Varma; Shatrughan Sinha; Sudeepa; Suriya; Sushant Singh; Vivek Oberoi,2010.0,11,False,
Rakta Charitra 2,tt1727535,2010.0,,Ram Gopal Varma,2010.0,1,False,
Rann (film),tt1451797,2010.0,,Amitabh Bachchan; Madhu Mantena; Mohnish Bahl; Neetu Chandra; Paresh Rawal; Rajat Kapoor; Rajpal Yadav; Ram Gopal Varma; Riteish Deshmukh; Simone Singh; Sudeepa,2010.0,11,False,
Red Alert: The War Within,tt1245732,2010.0,,Anant Mahadevan; Aruna Raje; Sunil Shetty,2010.0,3,False,
Super (2010 Indian film),tt1807022,2010.0,,Nayanthara; Rockline Venkatesh; Sadhu Kokila; Tulip Joshi; Upendra,2010.0,5,False,
The Desire (2010 film),tt1776994,2010.0,,Anupam Kher; Jaya Prada; R. Sarath; Sachin Khedekar; Sheetal Menon; Shilpa Shetty; Xia Yu,2010.0,7,False,
The Sun Behind the Clouds,tt1540068,2010.0,,Baroness Francesca Thyssen-Bornemisza; Dalai Lama; John Sergeant; Ritu Sarin; Tenzin Gyatso; Tenzin Tsundue; Tenzing Sonam,2010.0,7,False,
Varudu,tt1582637,2010.0,,Allu Arjun; Arya; Bhanu Sri Mehra; Brahmanandam; DVV Danayya; Gunasekhar,2010.0,6,False,
Zenda (film),tt2343847,2010.0,,Avadhoot Gupte,2010.0,1,False,
8 x 10 Tasveer,tt1105709,2009.0,"8 x 10 Tasveer is a 2009 Indian Hindi-language action thriller film written and directed by Nagesh Kukunoor, and produced by Percept Picture Company, starring Akshay Kumar and Ayesha Takia. In the film, an Alberta-based forest ranger uses his mental ability to enter a photograph and re-experience the events from a person's point of view to solve the mystery behind his father's death, believed to be caused by natural reasons.",Akshay Kumar; Ayesha Takia; Javed Jaffrey; Nagesh Kukunoor; Sharmila Tagore,2000.0,5,True,Hindi
99 (2009 film),tt1370429,2009.0,"99 is a 2009 Indian Hindi-language crime comedy film directed by Raj and D.K., starring Kunal Khemu, Boman Irani, Soha Ali Khan and Cyrus Broacha. The film is set in the year 1999, with cricket controversies of that year as the backdrop. It was produced and distributed by ""People Pictures"", and was released on 15 May 2009.",Anupam Mittal; Boman Irani; Cyrus Broacha; Krishna D.K.; Kunal Khemu; Mahesh Manjrekar; Raj Nidimoru; Soha Ali Khan; Vinod Khanna,2000.0,9,True,Hindi
Aasma: The Sky Is the Limit,tt1252594,2009.0,Aasma: The Sky Is the Limit is a Bollywood film released on 23 January 2009.,Hrishitaa Bhatt; Rohit Krishnakant Nayyar,2000.0,2,True,
Adhineta,tt1601796,2009.0,"Adhineta is a 2009 Indian Telugu-language political action film produced by K. K. Radha Mohan on Sri Satya Sai Arts banner and directed by V. Samudra. Starring Jagapati Babu, Shraddha Das, Hamsa Nandini and music composed by Srikanth Deva. The film was released to negative reviews.",Hamsa Nandini; Jagapati Babu; K.K. Radha Mohan; Shraddha Das; V. Samudra,2000.0,5,True,Telugu
Ajab Prem Ki Ghazab Kahani,tt1252596,2009.0,"Ajab Prem Ki Ghazab Kahani is a 2009 Indian Hindi-language romantic comedy and written and directed by Rajkumar Santoshi and produced by Ramesh Taurani under Tips Industries. Starring Ranbir Kapoor and Katrina Kaif, the film was a critical and commercial success with a global gross of ₹99.73 crore, becoming the third-highest grossing Hindi film of 2009. The film is loosely based on the Telugu film Soggadu (2005).",Darshan Jariwala; Katrina Kaif; Rajkumar Santoshi; Ranbir Kapoor; Upen Patel,2000.0,5,True,Hindi
Boomi Malayalam,tt1430074,2009.0,"Bhoomi Malayalam is a 2009 Malayalam film directed by T. V. Chandran. The film features Suresh Gopi in a dual role along with Nedumudi Venu, Samvrutha Sunil, Padmapriya ,and other actors. The film won the Kerala State Film Award for Second Best Film in 2008. It also won the John Abraham Award for Best Malayalam Film in 2008.",Arun Cherukavil; Nedumudi Venu; Samvrutha Sunil; Suresh Gopi; T. V. Chandran,2000.0,5,True,
Dil Bole Hadippa!,tt1202540,2009.0,"Dil Bole Hadippa! is a 2009 Indian Hindi-language sports comedy film directed by Anurag Singh and produced by Aditya Chopra under the Yash Raj Films banner. It stars Rani Mukerji and Shahid Kapoor.In the film, a young woman pretends to be a man so that she can join an all-male cricket team. It also stars Anupam Kher, Dalip Tahil, Rakhi Sawant and Sherlyn Chopra in supporting roles.",Aditya Chopra; Anupam Kher; Anurag Singh; Aparajita; Poonam Dhillon; Rakhi Sawant; Rani Mukerji; Shahid Kapoor; Shonali Nagrani; Vrajesh Hirjee,2000.0,10,True,Hindi
Do Knot Disturb,tt1343362,2009.0,"Do Knot Disturb is a 2009 Indian comedy film directed by David Dhawan. The film is a remake of the 2006 French film The Valet. The film stars Govinda, Riteish Deshmukh, Lara Dutta, Sushmita Sen, Ranvir Shorey, Sohail Khan and Rajpal Yadav. It was released on 2 October 2009, and received generally positive reviews upon release. It was an inspiration for the 2014 Punjabi comedy Disco Singh which was also remade in Bengali as Haripada Bandwala.",David Dhawan; Govinda; Lara Dutta; Riteish Deshmukh; Sushmita Sen; Vashu Bhagnani,2000.0,6,True,
"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",tt1935782,2009.0,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish is a 2009 Indian film written and directed by Deepti Naval, starring Manisha Koirala, Rajit Kapur and Sanaj Naval.",Deepti Naval; Manisha Koirala; Rajit Kapur,2000.0,3,True,
Duplicate (2009 film),tt1650534,2009.0,Duplicate is a 2009 Malayalam-language comedy drama film directed by Shibu Prabhakar and produced by Sajai Sebastian and Joji K. John under the banner of Zion International Film Factory with Suraj Venjaramoodu in the lead role. This is Suraj's first movie as a hero and he plays a double role in the movie. The film received mixed to negative reviews but highly positive reception from the public mainly due to the comedy and performance of the lead actors.,Suraj Venjaramoodu,2000.0,1,True,Malayalam
Ee Pattanathil Bhootham,tt1447783,2009.0,"Ee Pattanathil Bhootham is a 2009 Indian Malayalam-language fantasy comedy film directed by Johnny Antony. It stars Mammootty in dual role with Kavya Madhavan, Innocent, Suraj Venjaramoodu, Salim Kumar, and Janardhanan in supporting roles. The film is not based on the 1967 film Pattanathil Bhootham. The film was later dubbed in Hindi as Hamara Dost Bhoot Uncle.",Innocent Vareed Thekkethala; Johny Antony; Kavya Madhavan; Mammootty,2000.0,4,True,Malayalam
Evidam Swargamanu,tt1598547,2009.0,"Ividam Swargamanu is a 2009 Indian Malayalam-language family drama thriller film directed by Rosshan Andrrews and written by James Albert. It was produced by Antony Perumbavoor under the company Aashirvad Cinemas. The film stars Mohanlal, Lalu Alex, Thilakan, Sreenivasan, Shankar and Lakshmi Rai. The music was composed by Gopi Sunder. It tells the story of Mathews, a farmer who has to fight the real estate mafia over selling his farmland which he refuses to give away.",Jagathy Sreekumar; Lalu Alex; Mohanlal; Priyanka Nair; Rai Laxmi; Rosshan Andrrews; Shankar Panikkar; Sreenivasan; Thilakan,2000.0,9,True,Malayalam
Gnabagangal,tt13612730,2009.0,"Gnabagangal (transl. Memories) is a 2009 Tamil-language drama film directed by M. Jeevan. It stars lyricist Pa. Vijay and Sridevika. This is a remake of the Kannada film Mungaru Male (2006), with only difference in the purpose of protagonist's visit to his ex-love.",M. Jeevan; P. Vijay,2000.0,2,True,Tamil
Gulumaal: The Escape,tt1645757,2009.0,"Gulumaal: The Escape is a 2009 Indian Malayalam-language comedy film directed by V. K. Prakash and written by Rajesh Y. V. It was shot in digital format by cinematographer Fowzia Fathima, and starred Kunchacko Boban and Jayasurya. The film is an unofficial remake of the Argentine crime-thriller film Nine Queens. The film was remade in Telugu as All the Best (2012).",Jayasurya Jayan; Kunchacko Boban; V. K. Prakash,2000.0,3,True,Malayalam
Kaalbela,tt1390842,2009.0,,Bratya Basu; Goutam Ghose; Mousumi Saha; Paoli Dam; Parambrata Chatterjee; Rudranil Ghosh; Santu Mukherjee; Shantilal Mukherjee; Soumitra Chatterjee,2000.0,9,False,
"Kadha, Samvidhanam Kunchakko",tt1549585,2009.0,,Sreenivasan,2000.0,1,False,
Kanthaswamy,tt1537032,2009.0,,Ashish Vidyarthi; Brahmanandam; Kalaipuli S. Thanu; Krishna Ghattamaneni; Mukesh Tiwari; Prabhu Ganesan; Shriya Saran; Susi Ganeshan; Vadivelu; Vikram,2000.0,10,False,
Munde U.K. De,tt1577854,2009.0,,Jimmy Shergill; Manmohan Singh,2000.0,2,False,
Nee Unnai Arindhaal,,2009.0,,,2000.0,0,False,
Newtonin Moondram Vidhi,tt3666944,2009.0,,Rajiv Krishna; S. J. Surya; Sayali Bhagat; Tharika,2000.0,4,False,
Paleri Manikyam: Oru Pathirakolapathakathinte Katha (film),tt1573478,2009.0,,Gowri Munjal; Mammootty; Mythili; Ranjith; Shwetha Menon; Sreenivasan,2000.0,6,False,
Paying Guests,tt1176961,2009.0,"Paying Guests is a 2009 Indian Hindi-language comedy drama film starring Ashish Chaudhary, Shreyas Talpade, Javed Jaffrey, Vatsal Seth, Celina Jaitly, Neha Dhupia, Riya Sen, Sayali Bhagat and Johnny Lever. A remake of the 1955 Bengali film Joy Maa Kali Boarding, it is directed by Paritosh Painter under Subhash Ghai's Mukta Arts banner. It is a comedy film revolving around four close friends who reside together in Pattaya.",Aashish Chaudhary; Celina Jaitly; Javed Jaffrey; Neha Dhupia; Paritosh Painter; Riya Sen; Shreyas Talpade; Subhash Ghai; Vatsal Sheth,2000.0,9,True,Hindi
Rahasya Police,tt1620581,2009.0,,Jayaram; K. Madhu,2000.0,2,False,
Ritu (2009 film),tt1522265,2009.0,,Asif Ali; Joshua Newtonn; Raj Ballav Koirala; Rima Kallingal; Shyamaprasad; Vinay Forrt,2000.0,6,False,
Siddham (film),tt1612022,2009.0,,J. D. Chakravarthy; Jagapati Babu; Kota Srinivasa Rao,2000.0,3,False,
Straight (2009 film),tt1399602,2009.0,,Gul Panag; Vinay Pathak,2000.0,2,False,
Suee,,2009.0,,Sai Paranjpye,2000.0,1,False,
Tantric Tourists,tt1246600,2009.0,,Alexander Snelling,2000.0,1,False,
The Stoneman Murders,tt1183946,2009.0,,Arbaaz Khan; Kay Kay Menon; Manish Gupta; Vikram Gokhale,2000.0,4,False,
Thee (2009 film),tt13613152,2009.0,,Kicha; Namitha; Ramya Raj; Sayaji Shinde; Sun Pictures; Sundar C,2000.0,6,False,
Vairam: Fight for Justice,tt1450764,2009.0,,Cheriyan Kalpakavadi; Dhanya Mary Varghese; Jayasurya Jayan; M. A. Nishad; Mukesh; Pasupathy; Samvrutha Sunil; Suresh Gopi,2000.0,8,False,
Victory (2009 film),tt1170411,2009.0,,Ajit Pal Mangat; Gulshan Grover; Harman Baweja,2000.0,3,False,
Villu (film),tt1451763,2009.0,,Nayanthara; Prabhu Deva; Prakash Raj; Vijay,2000.0,4,False,
Well Done Abba,tt1397492,2009.0,,Akhil Mishra; Anaitha Nair; Ashok Mishra; Boman Irani; Deepika Amin; Ila Arun; Jayant Kripalani; Minissha Lamba; Rahul Singh; Rajendra Gupta; Rajit Kapur; Ravi Jhankal; Ravi Kishan; Salim Ghouse; Sameer Dattani; Shyam Benegal; Sonali Kulkarni; Yashpal Sharma,2000.0,18,False,
World Cupp 2011,tt1591615,2009.0,,Prem Chopra; Ravi Kapoor,2000.0,2,False,
Aatadista,tt1601793,2008.0,"Aatadista is a 2008 Indian Telugu-language romantic action comedy film, starring Nithiin, Kajal Aggarwal, Raghuvaran, Jayasudha, Nagababu and others. Directed by A. S. Ravi Kumar Chowdary, it was produced by C. Kalyan and S. Vijayanand, and scored by Chakri.",A.S. Ravi Kumar Chowdary; Jayasudha; Kajal Aggarwal; Naramalli Sivaprasad; Nitin,2000.0,5,True,Telugu
Abhiyum Naanum (film),tt1526875,2008.0,"Abhiyum Naanum is a 2008 Indian Tamil-language comedy drama film produced by Prakash Raj and directed by Radha Mohan. The film features Raj and Trisha as the central characters of a father and daughter, respectively. Aishwarya and Ganesh Venkatraman play supporting roles. The film is based on the American film Father of the Bride. Vidyasagar scored the music for the film. The film was launched in October 2007 and released on 19 December 2008. The film opened to critical acclaim and won three Tamil Nadu State Film Awards.",Ganesh Venkatraman; Prakash Raj; Radha Mohan; Shanta Meena Bhaskar; Trisha Krishnan,2000.0,5,True,Tamil
Air India 182 (film),tt1310359,2008.0,"Air India 182 is a 2008 documentary directed by Sturla Gunnarsson, and produced by David York. It is about the Air India Flight 182 bombing in 1985. The Canadian Broadcasting Corporation commissioned the film, which originally had the preliminary title Flight 182. Gunarsson stated that he hoped the film would cause Canadians to contemplate domestic terrorism.",Sturla Gunnarsson,2000.0,1,True,
Anjathe,tt1922545,2008.0,"Anjathe is a 2008 Indian Tamil-language action thriller film written and directed by Mysskin and produced by Nemichand Jhabak. The film stars Narain, Prasanna, Ajmal Ameer, and Vijayalakshmi. It was released on 15 February 2008 and became a success at the box office. The film is also recognised as an example of Tamil new wave cinema from its composition of frames, selection of shots and its counter meaning in narration. The film was remade in Kannada as Anjadiru (2009).",Ajmal Ameer; Mysskin; Vijayalakshmi,2000.0,3,True,Tamil
Annan Thampi,tt1305879,2008.0,"Annan Thampi is a 2008 Indian Malayalam-language action comedy film directed by Anwar Rasheed. The film stars Mammootty in dual role, along with an ensemble cast of Lakshmi Rai, Gopika, Janardhanan, Siddique, Rajan P. Dev, Suraj Venjaramood, Salim Kumar, Harisree Ashokan, Bose Venkat, Urmila Unni, Maniyanpilla Raju, Shivani Bhai, K. P. A. C. Lalitha, Joju George, Anil Murali and Jayan Cherthala. The film was a box office success.",Anwar Rasheed; Benny P. Nayarambalam; Gopika; Janardhanan; Kainakary Thankaraj; Mammootty; Rai Laxmi; Shivani Bhai,2000.0,8,True,Malayalam
Bioscope (2008 film),tt1549829,2008.0,"Bioscope is a 2008 Malayalam film produced by National Film Development Corporation of India (NFDC) and was directed by K. M. Madhusudhanan.The music is composed by Chandran Veyattummal, while the cinematography is by M. J. Radhakrishnan",K. M. Madhusudhanan; Kuttyedathi Vilasini; Nilambur Ayisha,2000.0,3,True,
Brahmanandam Drama Company,tt1601813,2008.0,"Brahmanandam Drama Company is a 2008 Indian Telugu-language comedy film starring Sivaji, Ravi Krishna, Brahmanandam and Kamalinee Mukherjee. The film is directed by E. Srikanth Nahatha and produced by Palli Kesava Rao and K. Kishore Reddy. It is a remake of Hindi film Bhagam Bhag, which itself adapts subplots of the 1995 Malayalam film Mannar Mathai Speaking .",Brahmanandam; Kamalinee Mukherjee; Ravi Krishna; Sivaji; Srikanth Nahatha,2000.0,5,True,Telugu
Chamku,tt1266545,2008.0,Chamku is a 2008 Indian action thriller film written and directed by Kabeer Kaushik. It stars Bobby Deol in the eponymous role. It also co-stars Priyanka Chopra and Irrfan Khan. Riteish Deshmukh and Danny Denzongpa appear in supporting roles. The film was released worldwide on 29 August 2008.,Bobby Deol; Irrfan Khan; Kabeer Kaushik; Priyanka Chopra; Vijayta Films,2000.0,5,True,
Children of the Pyre,tt1347314,2008.0,"Children of the Pyre is a 2008 film documentary directed and produced by Rajesh S. Jala. The film documents the stories of seven children who cremate dead bodies and steal cremation shrouds at India's largest crematorium, Manikarnika, on the banks of the Ganges. Jala, also the cinematographer, shot over 100 hours of footage at the crematorium and surrounding sites, including candid interviews with the seven children described in the film, who discuss their difficult life cremating dead bodies and stealing shrouds from the bodies brought to the crematorium and reselling them to merchants for a nominal fee. In 2009, the filmmaker launched a project to improve the lives of the 300 children working at the crematorium.",Rajesh S. Jala,2000.0,1,True,
Dasavathaaram,tt0479651,2008.0,"Dasavathaaram is a 2008 Indian Tamil-language epic science fiction action film directed by K. S. Ravikumar, written by Kamal Haasan and produced by V. Ravichandran under Aascar Film Pvt. Ltd. It stars Kamal Haasan in ten distinct roles, alongside an ensemble cast of Asin, Jaya Prada, Mallika Sherawat, K. R. Vijaya, Rekha Harris, Nagesh, P. Vasu, Raghuram, Napoleon and M. S. Bhaskar. In the film, a biotechnology scientist named Govind is forced to steal a vial containing a deadly bioweapon from his corrupt boss, who intended to sell it to a terrorist nation, and keep it contained. During that, Govind is hunted by an American mercenary named Christian Fletcher, an Indian police officer named Balram Naidu and a set of dark events. Several other people also get involved in Govind’s journey and all their stories connect after the striking of 2004 Indian Ocean earthquake and tsunami, thus bringing philosophical views into the picture. The film incorporates numerous themes and philosophies, such as chaos theory, butterfly effect, existence of God, casteism, Vaishnavism, and determinism.",Asin; Jaya Prada; K. S. Ravikumar; Kamal Haasan; Mallika Sherawat; Nagesh; Napoleon; Viswanathan Ravichandran,2000.0,8,True,Tamil
Dostana (2008 film),tt1185420,2008.0,"Dostana (transl. Friendship) is a 2008 Indian Hindi-language romantic comedy film written and directed by Tarun Mansukhani and produced by Hiroo Yash Johar and Karan Johar under Dharma Productions. The film stars Abhishek Bachchan, John Abraham, and Priyanka Chopra in the lead roles. Set in Miami, it follows two men who pretend to be gay to share an apartment with a girl; eventually, both fall in love with her. The movie marks the second collaboration between Bachchan and Abraham since Dhoom (2004).",Abhishek Bachchan; Bobby Deol; Boman Irani; Hiroo Johar; John Abraham; Karan Johar; Kirron Kher; Priyanka Chopra; Tarun Mansukhani,2000.0,9,True,Hindi
Ek Vivaah... Aisa Bhi,tt1194608,2008.0,"Ek Vivaah... Aisa Bhi is a 2008 Indian Hindi-language romantic drama film directed by Kaushik Ghatak and produced by Rajshri Productions, based on a story by Ashapurna Devi. The film stars Isha Koppikar and Sonu Sood. It was released on 7 November 2008 to mixed reviews from critics.",Alok Nath; Eesha Koppikhar; Kaushik Ghatak; Sonu Sood; Sooraj R. Barjatya,2000.0,5,True,Hindi
Fashion (2008 film),tt0964516,2008.0,"Fashion is a 2008 Indian Hindi-language drama film directed by Madhur Bhandarkar. The film stars Priyanka Chopra, Kangana Ranaut and Mugdha Godse in lead roles, with Arjan Bajwa, Samir Soni and Arbaaz Khan in supporting roles. The film's screenplay was co-written by Ajay Monga, Bhandarkar and Anuraadha Tewari. Principal photography took place in Mumbai and Chandigarh. Salim–Sulaiman composed the films soundtrack, with lyrics written by Irfan Siddiqui and Sandeep Nath. The film was made on a budget of ₹180 million (US$2.1 million).",Ajay Monga; Anuraadha Tewari; Arbaaz Khan; Arjan Bajwa; Kangana Ranaut; Kitu Gidwani; Madhur Bhandarkar; Mugdha Godse; Priyanka Chopra; Ronnie Screwvala; Sameer Soni,2000.0,11,True,Hindi
Flipping Out (film),tt1213858,2008.0,"Flipping Out is a 2007 Israeli-Canadian documentary film directed by Yoav Shamir describing the drug use of Israeli men and women in India. It follows Israeli soldiers who take their discharge bonus and travel to India, where 90 percent will take drugs and around 2,000 will eventually need professional help after experiencing drug-induced mental breakdowns, or ""flipping out"".",Yoav Shamir,2000.0,1,True,
Golmaal Returns,tt1092005,2008.0,"Golmaal Returns is a 2008 Indian Hindi-language comedy film directed by Rohit Shetty. The film is a remake of the 1989 Marathi film Pheka Pheki, which itself was inspired by the 1973 Hindi film Aaj Ki Taaza Khabar, it serves as the second installment in the Golmaal film series. The film stars Ajay Devgn, Arshad Warsi, Tusshar Kapoor, Kareena Kapoor and Shreyas Talpade. The film became commercial success. It was the sixth highest-grossing Hindi films of 2008.",Ajay Devgn; Amrita Arora; Anjana Sukhani; Arshad Warsi; Celina Jaitly; Dhillin Mehta; Kareena Kapoor Khan; Rohit Shetty; Sajid-Farhad; Shreyas Talpade; Tusshar Kapoor,2000.0,11,True,Hindi
Halla Bol,tt0892874,2008.0,"Halla Bol is a 2008 Indian Hindi-language drama film written and directed by Rajkumar Santoshi. Halla Bol stars Pankaj Kapur, Ajay Devgn and Vidya Balan in pivotal roles and a number of celebrities from the Hindi and other film industries appear as themselves. Produced by Samee Siddiqui, the film's score and soundtrack were composed by Sukhwinder Singh, while Natty Subramaniam and Steven Bernard were the cinematographer and editor respectively. It was released on 11 January 2008. The film was remade with an adapted story in Bengali in 2010 named Pratidwandi.",Aanjjan Srivastav; Ajay Devgn; Darshan Jariwala; Pankaj Kapur; Rajkumar Santoshi; Sanjay Mishra; Vidya Balan,2000.0,7,True,Hindi
Hare Ram,tt1281841,2008.0,"Hare Ram is a 2008 Indian Telugu-language action thriller film directed by Harshavardhan, and produced by Kalyan Ram, under N.T.R. Arts. It stars Kalyan Ram in a dual role, along with Priyamani, Sindhu Tolani, Brahmanandam, Kota Srinivasa Rao, Ali and Raghu Babu. Mickey J Meyer composed the music, C. Ram Prasad handled the cinematography, and Gautam Raju edited the film. The action sequences were choreographed by Stunt Silva and Ram-Lakshman.",Ali; Apoorva; Brahmanandam; Chandra Mohan; Kota Srinivasa Rao; Nandamuri Kalyan Ram; Priyamani; Raghu Babu; Sindhu Tolani; Swarna Subba Rao; Venu Madhav,2000.0,11,True,Telugu
