title,imdb_id,year,summary,people,decade,people_count,has_summary,language
Ayushman Bhava (2019 film),tt10773124,2019.0,"Ayushman Bhava is a 2019 Indian Kannada-language action drama film directed by P. Vasu and produced by B. S. Dwarakish and Yogish Dwarakish Bunggale, co-produced by Alankar Pandian. The film stars Shiva Rajkumar, Ananth Nag, Rachita Ram, and Prabhu along with Nidhi Subbaiah in a special appearance. The music was composed by Gurukiran. The cinematography and editing were handled by PKH Das and Gowtham Raju respectively.",P. Vasu,2010.0,1,True,Kannada
Badla (2019 film),tt8130968,2019.0,"Badla (transl. Revenge) is a 2019 Indian Hindi-language mystery thriller film directed by Sujoy Ghosh and starring Amitabh Bachchan, Taapsee Pannu and Amrita Singh. The film is produced by Universal Entertainment, Red Chillies Entertainment and Azure Entertainment and is an official remake of the 2016 Spanish film The Invisible Guest. The story follows an interview between a lawyer and a businesswoman, in which the latter insists that she is being wrongfully framed for the murder of her lover.",Amitabh Bachchan; Manav Kaul; Sujoy Ghosh; Taapsee Pannu,2010.0,4,True,Hindi
Bala (2019 film),tt9420648,2019.0,,Abhishek Banerjee; Amar Kaushik; Aparshakti Khurana; Ayushmann Khurrana; Bhumi Pednekar; Deepika Chikhalia; Javed Jaffrey; Mushtaq Khan; Saurabh Shukla; Seema Bhargav; Sonam Bajwa; Sunita Rajwar; Yami Gautam,2010.0,13,False,
Batla House,tt8869978,2019.0,"Batla House is a 2019 Indian Hindi-language action thriller film written by Ritesh Shah, and directed by Nikkhil Advani. Inspired by the Batla House encounter case that took place on 19 September 2008, the film stars John Abraham portraying the titular protagonist, based on the life of Sanjeev Kumar Yadav, the police officer who played an important role in the encounter, leading to the demise of his colleague Mohan Chand Sharma. The film showcases the encounter, and in its aftermath, Sanjeev's struggle to catch the fugitives and prove the authenticity of the encounter, while dealing with nationwide hatred and post-traumatic stress disorder.",John Abraham; Mrunal Thakur; Nikhil Advani,2010.0,3,True,Hindi
Battalion 609,tt9472208,2019.0,"Battalion 609 is a 2019 Indian action film written and directed by Brijesh Batuknath Tripathi and produced by Naraindas Lalwani under his banner N.J Lalwani Films and Executive Producer Shree Rammy Pandey. Starring Shoaib Ibrahim, Elena Kazan, Farnaz Shetty, Sparsh Sharma, Vishwas Kini, Kiaan, Jashn Kohli, Vicky Ahuja, Vikas Srivastava, Chandraprakash Thakur, Manish R. Sharma & Shree Rammy Pandey. It was all India theatrically released on 11 January 2019.",,2010.0,0,True,
Bazaar (2019 film),tt9624438,2019.0,,Simple Suni,2010.0,1,False,
Bharat (film),tt7721800,2019.0,"Bharat is a 2019 Indian Hindi-language drama film directed and co-written by Ali Abbas Zafar. It is jointly produced by Atul Agnihotri, Alvira Khan Agnihotri, Bhushan Kumar, Krishan Kumar, Nikhil Namit and Salman Khan under the banners Reel Life Productions, Salman Khan Films and T-Series. The film stars Salman Khan, Katrina Kaif, Sunil Grover, Jackie Shroff, Disha Patani and Tabu. An adaptation of the South Korean film, Ode to My Father (2014), it traces India's post-independence history from the perspective of a common man, and follows his life from the age of 8 to 70.",Ali Abbas Zafar; Atul Agnihotri; Disha Patani; Jackie Shroff; Katrina Kaif; Salman Khan,2010.0,6,True,Hindi
Bhootchakra Pvt. Ltd.,tt28349800,2019.0,,Bonny Sengupta; Gaurav Chakrabarty; Haranath Chakraborty; Kaushik Sen; Paran Bandopadhyay; Rittika Sen; Shantilal Mukherjee; Soham Chakraborty; Srabanti Chatterjee,2010.0,9,False,
Bigil,tt9260636,2019.0,,Atlee; Daniel Balaji; I. M. Vijayan; Indhuja Ravichandran; Jackie Shroff; Kathir; Nayanthara; Reba Monica John; Varsha Bollamma; Vijay; Vivek; Yogi Babu,2010.0,12,False,
Blackboard vs Whiteboard,tt9089992,2019.0,,,2010.0,0,False,
Blank (2019 film),tt9052936,2019.0,,Sunny Deol,2010.0,1,False,
Bodhai Yeri Budhi Maari,tt9760682,2019.0,,,2010.0,0,False,
Bombairiya,tt4971258,2019.0,,Radhika Apte,2010.0,1,False,
Bypass Road (film),tt9176260,2019.0,,,2010.0,0,False,
Cakewalk (film),tt10919562,2019.0,,Ram Kamal Mukherjee,2010.0,1,False,
Chaal Gazab Hai,tt10319732,2019.0,,,2010.0,0,False,
Champion (2019 film),tt8489916,2019.0,,Sowmika Pandiyan; Suseenthiran,2010.0,2,False,
Chappad Phaad Ke,tt11134856,2019.0,,Siddharth Menon; Vinay Pathak,2010.0,2,False,
Charlie Chaplin 2,tt7616754,2019.0,,Sakthi Chidambaram; T. Siva,2010.0,2,False,
Chennai Palani Mars,tt9795174,2019.0,,Biju Viswanath,2010.0,1,False,
Chhichhore,tt9052870,2019.0,,Mohammad Samad; Nalneesh Neel; Naveen Polishetty; Nitesh Tiwari; Prateik Babbar; Saanand Verma; Sajid Nadiadwala; Shishir Sharma; Shraddha Kapoor; Sushant Singh Rajput; Tahir Raj Bhasin; Varun Sharma,2010.0,12,False,
Chhoriyan Chhoron Se Kam Nahi Hoti,tt10334286,2019.0,,,2010.0,0,False,
Chicken Curry Law,tt7189494,2019.0,"Chicken Curry Law is a 2019 Indian Hindi-language legal drama film directed by Shekhar Sirrinn. The film stars Ashutosh Rana, Natalia Janoszek, Nivedita Bhattacharya and Mukesh Hariawala. It is distributed by Panorama Studios. It was theatrically released in India on 9 August 2019.",,2010.0,0,True,Hindi
Chopsticks (film),tt10243678,2019.0,,Sachin Yardi,2010.0,1,False,
Comali,tt10711648,2019.0,,Ishari K Ganesh; M. Raja,2010.0,2,False,
Commando 3 (film),tt8983168,2019.0,,Aditya Datt; Vipul Amrutlal Shah,2010.0,2,False,
Dabangg 3,tt7059844,2019.0,,Arbaaz Khan; Ashwami Manjrekar; Mahi Gill; Prabhu Deva; Saiee Manjrekar; Salman Khan; Sonakshi Sinha; Sudeepa,2010.0,8,False,
Dev (2019 film),tt8751976,2019.0,,Karthik Siva kumar; Prakash Raj; Rajath Ravishankar; Rakul Preet Singh; Ramya Krishnan,2010.0,5,False,
Devarattam,tt8011346,2019.0,,M. Muthaiah,2010.0,1,False,
Devi 2,tt9174602,2019.0,,A. L. Vijay; Prabhu Deva,2010.0,2,False,
Dha Dha 87,tt7794044,2019.0,,,2010.0,0,False,
Dharmaprabhu,tt10056510,2019.0,,S. Muthukumaran,2010.0,1,False,
Dhilluku Dhuddu 2,tt9615016,2019.0,,,2010.0,0,False,
Dolly Kitty Aur Woh Chamakte Sitare,tt9176296,2019.0,,Alankrita Shrivastava; Ekta Kapoor; Konkona Sen Sharma,2010.0,3,False,
Dosti Ke Side Effects,tt9248962,2019.0,,,2010.0,0,False,
Dosti Zindabad,tt9700334,2019.0,,Partho Ghosh,2010.0,1,False,
Dream Girl (2019 film),tt9248940,2019.0,"Dream Girl is a 2019 Indian Hindi-language comedy-drama film directed by Raaj Shaandilyaa in his directorial debut and produced by Ekta Kapoor. It stars Ayushmann Khurrana as a cross-gender actor whose female voice impersonation begets attention from others, talking about depression and loneliness.",Annu Kapoor; Ayushmann Khurrana; Ekta Kapoor; Nushrratt Bharuccha; Raaj Shaandilyaa,2010.0,5,True,Hindi
Eeb Allay Ooo!,tt9343754,2019.0,,,2010.0,0,False,
En Kaadhali Scene Podura,tt10948212,2019.0,,,2010.0,0,False,
Enai Noki Paayum Thota,tt5483626,2019.0,,Dhanush; Gautham Vasudev Menon,2010.0,2,False,
Falsafa: The Other Side,tt8853502,2019.0,,Manit Joura,2010.0,1,False,
Family of Thakurganj,tt8897986,2019.0,,,2010.0,0,False,
Firebrand (2019 film),tt8852536,2019.0,,Aruna Raje,2010.0,1,False,
Gaddalakonda Ganesh,tt9670480,2019.0,"Gaddalakonda Ganesh is a 2019 Indian Telugu-language action comedy film directed by Harish Shankar and produced by Ram Achanta and Gopichand Achanta under the 14 Reels Plus banner. It is a remake of the 2014 Tamil film Jigarthanda which itself was inspired by the 2006 South Korean film A Dirty Carnival. The film stars Varun Tej, Atharvaa, Pooja Hegde, and Mirnalini Ravi. The film marks the Telugu debut of Atharvaa and Mirnalini Ravi. Principal photography began in February 2019 and wrapped in September 2019. The film has music composed by Mickey J. Meyer, cinematography was handled by Ayananka Bose, and editing by Chota K. Prasad.",Harish Shankar,2010.0,1,True,Telugu
Game Over (2019 film),tt8914492,2019.0,"Game Over is a 2019 Indian psychological thriller film directed by Ashwin Saravanan. Produced by YNOT Studios and Reliance Entertainment, the film stars Taapsee Pannu as a woman with PTSD who is defending her home from a mysterious intruder. The film was shot simultaneously in Tamil and Telugu. The film was also dubbed in Hindi and was presented by Anurag Kashyap. The dialogues were written by Ashwin Saravanan and Kaavya Ramkumar in Tamil and Venkat Kacharla in Telugu. The music is composed by Ron Ethan Yohann.",Anish Kuruvilla; Parvathi T; Ramya Subramanian; Sanchana Natarajan; Taapsee Pannu; Vinodhini Vaidyanathan,2010.0,6,True,
Ganesha Meendum Santhipom,tt10157470,2019.0,,,2010.0,0,False,
Gangs of Madras,tt8983238,2019.0,"Gangs of Madras is a 2019 Indian Tamil-language action crime film written, directed, and produced by C. V. Kumar. The film stars Sai Priyanka Ruth and Ashok Kumar in the main lead roles alongside an ensemble supporting cast including Daniel Balaji, Velu Prabhakaran, P. L. Thenappan, and Aadukalam Naren. The film released on 12 April 2019.",C. V. Kumar,2010.0,1,True,Tamil
Gimmick (film),tt10800932,2019.0,,Naganna,2010.0,1,False,
Gone Kesh,tt10017956,2019.0,,,2010.0,0,False,
Gorilla (film),tt8011348,2019.0,,,2010.0,0,False,
Gully Boy,tt2395469,2019.0,,Alia Bhatt; Amruta Subhash; Ayaan Zubair Rahmani; Emiway Bantai; Farhan Akhtar; Jan Graveson; Jasleen Royal; Jyoti Subhash; Kalki Koechlin; Krsna; Mohan Kapur; Nakul Roshan Sahdev; Ranveer Singh; Reema Kagti; Sheeba Chaddha; Siddhant Chaturvedi; Sonali Sachdev; Tina Bhatia; Vijay Maurya; Vijay Raaz; Vijay Varma; Zoya Akhtar,2010.0,22,False,
Gurkha (film),tt9104664,2019.0,"Gurkha a 2019 Indian Tamil-language action comedy film written and directed by Sam Anton. The film stars Yogi Babu in the lead role, while Elyssa Erhardt, Anandaraj, Charle, Raj Bharath, and Manobala, among others, play supporting roles. The film is produced by 4 Monkeys Studio, with cinematography and editing is handled by Krishnan Vasant and Ruben respectively, continuing their association with the director. The music is composed by Raj Aryan. Principal photography commenced in around December 2018, and the film released on 12 July 2019. It was inspired by Paul Blart: Mall Cop (2009).",Sam Anton,2010.0,1,True,Tamil
Happi (film),tt1285301,2019.0,,Bhavna Talwar; Gary Dillon; Mohinder Singh; Pankaj Kapur,2010.0,4,False,
Helen (2019 film),tt10735202,2019.0,,Aju Varghese; Anna Ben; Binu Pappu; Krishna; Lal; Malavika Wales; Mathukutty Xavier; Noble Babu Thomas; Rony David; Vineeth Sreenivasan,2010.0,10,False,
Hero (2019 Tamil film),tt10709232,2019.0,,,2010.0,0,False,
House Arrest (2019 film),tt11163028,2019.0,,Ali Fazal; Jim Sarbh; Samit Basu; Shashanka Ghosh; Shriya Pilgaonkar,2010.0,5,False,
House Owner,tt8042116,2019.0,,Lakshmy Ramakrishnan,2010.0,1,False,
Hume Tumse Pyaar Kitna,tt6862542,2019.0,,,2010.0,0,False,
I Love You (2019 film),tt9636910,2019.0,,Brahmanandam; R. Chandru,2010.0,2,False,
Ilayaraja (film),tt8743090,2019.0,,Arun Cherukavil; Madhav Ramadasan,2010.0,2,False,
India vs England,tt11470272,2019.0,,Nagathihalli Chandrashekhar,2010.0,1,False,
Jacqueline I Am Coming,tt6597160,2019.0,,,2010.0,0,False,
Jada (2019 film),tt9769714,2019.0,,Jada Kumaran,2010.0,1,False,
Jaoon Kahan Bata Ae Dil,tt8998738,2019.0,,,2010.0,0,False,
Jiivi,tt10556036,2019.0,,,2010.0,0,False,
Kaalidas,tt8042132,2019.0,,,2010.0,0,False,
Kaanadante Maayavadanu,tt9807856,2019.0,,Raj Pathipati,2010.0,1,False,
Kaappaan,tt8411144,2019.0,,Arya; Boman Irani; K. V. Anand; Mohanlal; Samuthirakani; Sayyeshaa; Suriya,2010.0,7,False,
Kaaviyyan,tt7225434,2019.0,"Kaaviyyan: Challenge To Win is a 2019 Indian road thriller film directed by Sarathi in his directorial debut. The film is based on the Hollywood film The Call (2013) and features Shaam, Sridevi Kumar, Athmiya Rajan, Nahum Vikazis and Srinath play supporting roles. The music was composed by Syam Mohan, and the film released on 18 October 2019 to negative reviews.",Shaam,2010.0,1,True,
Kabir Singh,tt8983202,2019.0,,Adil Hussain; Kamini Kaushal; Kiara Advani; Sandeep Vanga; Shahid Kapoor; Suresh Oberoi,2010.0,6,False,
Kadaram Kondan,tt9239882,2019.0,"Kadaram Kondan is a 2019 Indian Tamil-language action thriller film directed by Rajesh M. Selva and produced by Kamal Haasan. The film stars Vikram in the lead role and Akshara Haasan and Abi Hassan in supporting roles. It was shot between September 2018 and January 2019, and released on 19 July 2019. It is a remake of the 2010 French film Point Blank.",Kamal Haasan; Rajesh Selva,2010.0,2,True,Tamil
Kadhal Munnetra Kazhagam,tt10300646,2019.0,,,2010.0,0,False,
Kaithi (2019 film),tt9900782,2019.0,,Karthik Siva kumar; Lokesh Kanagaraj; Narain; Sai Dheena,2010.0,4,False,
Kalavani 2,tt10295824,2019.0,,A. Sarkunam,2010.0,1,False,
Kantaar,tt14111104,2019.0,,,2010.0,0,False,
Katha Sangama (2019 film),tt7315232,2019.0,,,2010.0,0,False,
Kavacha,tt8907970,2019.0,,Baby Meenakshi; Eesha Koppikhar; Shiva Rajkumar,2010.0,3,False,
Kazhugu 2,tt10737904,2019.0,,Sathyasiva,2010.0,1,False,
Kempegowda 2,tt3862744,2019.0,,,2010.0,0,False,
Kennedy Club,tt10772876,2019.0,,Suseenthiran,2010.0,1,False,
Khamoshi (2019 film),tt8268972,2019.0,"Khamoshi (transl. Silence) is a 2019 Indian Hindi-language slasher film directed by Chakri Toleti and produced by Vashu Bhagnani and Deepshikha Deshmukh. The film stars Prabhu Deva as the lead antagonist, with Tamannaah Bhatia playing a deaf and mute protagonist. It is a remake of the delayed 2019 Tamil film Kolaiyuthir Kaalam, also directed by Toleti, which is itself a remake of the 2016 American film Hush. The film was theatrically released on 14 June 2019.",Bhumika Chawla; Chakri Toleti; Tamannaah Bhatia; Vashu Bhagnani,2010.0,4,True,Hindi
Khandaani Shafakhana,tt10519182,2019.0,,,2010.0,0,False,
Kousalya Krishnamurthy,tt10506490,2019.0,"Kousalya Krishnamurthy is a 2019 Indian Telugu-language sports drama film, produced by K. A. Vallabha under the Creative Commercials banner and directed by Bhimaneni Srinivasa Rao. The film stars Aishwarya Rajesh, Rajendra Prasad, Karthik Raju and Sivakarthikeyan in a supporting role, with music composed by Dhibu Ninan Thomas. This film is a remake of the 2018 Tamil film Kanaa and marks the Telugu debut of Aishwarya Rajesh. The film reused scenes involving Sivakarthikeyan from the original film. The film was released theatrically on 23 August 2019.",Bhimaneni Srinivasa Rao,2010.0,1,True,Telugu
Kudimagan,tt10157446,2019.0,,,2010.0,0,False,
LKG (film),tt9049540,2019.0,,Ishari K Ganesh,2010.0,1,False,
Lisaa,tt8902862,2019.0,,,2010.0,0,False,
Love Action Drama,tt7117870,2019.0,,Aju Varghese; Dhyan Sreenivasan; Durga Krishna; Mallika Sukumaran; Nayanthara; Nivin Pauly; Renji Panicker; Sreenivasan; Vineeth Sreenivasan,2010.0,9,False,
Luckee,tt9466786,2019.0,,Sanjay Jadhav,2010.0,1,False,
Mahira (film),tt9109906,2019.0,,,2010.0,0,False,
Mane Maratakkide,tt11235044,2019.0,,Manju Swaraj,2010.0,1,False,
Market Raja MBBS,tt11064472,2019.0,,Saran,2010.0,1,False,
Mayuran,tt10895842,2019.0,"Mayuran is a 2019 Indian Tamil-language drama film directed by Nandan Subbrayan. It stars Anjan Dev, Asmitha Dogra and Vela Ramamoorthy in the lead roles, alongside a cast featuring predominantly newcomers. The film's soundtrack was composed by Jerard Felix, and its score was composed by Jubin. The film began production in late 2018 and was released on 30 August 2019.",,2010.0,0,True,Tamil
Mehandi Circus,tt9665400,2019.0,,K. E. Gnanavel Raja,2010.0,1,False,
Miga Miga Avasaram,tt7542962,2019.0,,,2010.0,0,False,
Miss U Mister,tt10569638,2019.0,,,2010.0,0,False,
Mithai (film),tt8616250,2019.0,,,2010.0,0,False,
Mohandas (2019 film),,2019.0,,P. Sheshadri,2010.0,1,False,
Mookajjiya Kanasugalu (film),,2019.0,,P. Sheshadri,2010.0,1,False,
Mr. Local,tt9053416,2019.0,,M. Rajesh,2010.0,1,False,
Mr. Majnu,tt9021092,2019.0,,Akhil Akkineni; B. V. S. N. Prasad; Izabelle Leite; Nidhhi Agerwal; Subbaraju; Venky Atluri,2010.0,6,False,
Mundina Nildana,tt10882938,2019.0,,,2010.0,0,False,
Music Teacher (film),tt3257794,2019.0,,Divya Dutta; Manav Kaul; Neena Gupta; Sarthak Dasgupta,2010.0,4,False,
Naan Avalai Sandhitha Pothu,tt11497412,2019.0,,Santhosh Prathap,2010.0,1,False,
Namma Veettu Pillai,tt10709404,2019.0,,Pandiraj,2010.0,1,False,
Nanna Prakara,tt9266568,2019.0,,,2010.0,0,False,
Natasaarvabhowma,tt8785134,2019.0,"Natasaarvabhowma is a 2019 Indian Kannada-language horror action film directed by Pavan Wadeyar and produced by Rockline Venkatesh. The film stars Puneeth Rajkumar, Anupama Parameswaran and Rachita Ram, alongside P. Ravi Shankar, Prabhakar, Prakash Belawadi, Chikkanna, Sadhu Kokila, Achyuth Kumar and Avinash, with B. Saroja Devi in a guest appearance. The music was composed by D. Imman, while cinematography and editing were handled by Vaidy S and Mahesh S. Reddy.",Anupama Parameswaran; Avinash; Chikkanna; Dr. Puneeth Rajkumar; P. Ravi Shankar; Pawan Wadeyar; Rachita Ram; Rockline Venkatesh; Sadhu Kokila,2010.0,9,True,Kannada
Natpe Thunai,tt9615020,2019.0,,Sundar C,2010.0,1,False,
Ninu Veedani Needanu Nene,tt9789440,2019.0,,Caarthick Raju,2010.0,1,False,
Notebook (2019 film),tt9105014,2019.0,"Notebook is a 2019 Indian Hindi-language romantic drama film directed by Nitin Kakkar and produced by Salman Khan under Salman Khan Films and Murad Khetani and Ashwin Varde under Cine1 Studios. A remake of the 2014 Thai film The Teacher's Diary by Nithiwat Tharathorn, it stars debutantes Zaheer Iqbal and Pranutan Bahl, daughter of actor Mohnish Bahl. Notebook tells the story of a young retired army officer who joins his father's school as a teacher to save it from closure, and falls in love with the previous teacher after reading through her memorabilia left behind in the drawers. The film was released on 29 March 2019 and received mixed response from critics with praises for leads performances.",Salman Khan,2010.0,1,True,Hindi
Okate Life,tt10300302,2019.0,,,2010.0,0,False,
Once Again (2018 film),tt4232066,2019.0,,Bidita Bag; Kanwal Sethi; Navtej Johar; Neeraj Kabi; Priyanshu Painyuli; Rasika Dugal; Shefali Shah; Suparna Marwah,2010.0,8,False,
Ongala Podanum Sir,tt9289454,2019.0,,,2010.0,0,False,
Padde Huli,tt9461016,2019.0,,Guru Deshpande,2010.0,1,False,
Pal Pal Dil Ke Paas,tt6978954,2019.0,,Dharmendra; Karan Deol; Sahher Bambba; Shashank Khaitan; Sunny Deol,2010.0,5,False,
Pancharaaksharam,,2019.0,,,2010.0,0,False,
Perazhagi ISO,tt10644538,2019.0,,,2010.0,0,False,
Petromax (2019 film),tt10987184,2019.0,,,2010.0,0,False,
Petta (film),tt8959820,2019.0,"Petta ( transl. Hood) is a 2019 Indian Tamil-language action drama film directed by Karthik Subbaraj and produced by Kalanithi Maran under Sun Pictures. The film stars Rajinikanth, alongside Vijay Sethupathi, Nawazuddin Siddiqui, Sasikumar, Simran, Trisha, Megha Akash, Malavika Mohanan, Mahendran, Bobby Simha, Guru Somasundaram, Aadukalam Naren, Munishkanth, Sananth and Vivek Prasanna. It follows Kaali, a newly-hired hostel warden, who gets dragged into war after his old nemesis Singaaram resurfaces to exact revenge.",Kalanithi Maran; Karthik Subbaraj; M. Sasikumar; Mahendran; Malavika Mohanan; Nawazuddin Siddiqui; Rajini kanth; Simran; Trisha Krishnan; Vijay Sethupathi,2010.0,10,True,Tamil
Pettikadai,,2019.0,,,2010.0,0,False,
Praana,tt8016662,2019.0,,Nithya Menen; V. K. Prakash,2010.0,2,False,
Premier Padmini (film),tt10375196,2019.0,,,2010.0,0,False,
Purba Paschim Dakshin,tt10244544,2019.0,,Arpita Pal; Aryann Bhowmik; Bidipta Chakraborty; Gaurav Chakrabarty; Kamaleshwar Mukherjee; Manabi Bandyopadhyay; Mrinal Mukherjee; Paran Bandopadhyay; Rajesh Sharma; Rudraprasad Sengupta,2010.0,10,False,
Raatchasi,tt10431010,2019.0,,,2010.0,0,False,
Risknamaa,tt9795264,2019.0,"Risknamaa is a 2019 Indian Hindi-language action thriller film directed by Aarun Nagar. The film is produced by Kirti Motion Pictures and CSK Production. It features Sachin Khari in the lead role, who play the double role. The movie also has Shahbaz Khan, Pramod Moutho, Ravi verma The film was shot in Rajasthan. It was a commercial hit movie.",Aarun Nagar,2010.0,1,True,Hindi
Rocketry: The Nambi Effect,tt9263550,2019.0,,Anant Mahadevan; Nambi Narayanan; R. Madhavan; Rajit Kapur; Ravi Raghavendra; Shah Rukh Khan; Simran; Suriya,2010.0,8,False,
Rocky: The Revenge,tt10156406,2019.0,,K. C. Bokadia,2010.0,1,False,
Sinnga (film),tt10298052,2019.0,,Aditi Prabhudeva; Chiranjeevi Sarja,2010.0,2,False,
Soojidaara,tt7569812,2019.0,,,2010.0,0,False,
Suryakantham (film),tt9468644,2019.0,,Niharika Konidela; Rahul Vijay,2010.0,2,False,
Tara Mira,tt9537342,2019.0,,,2010.0,0,False,
Thamaasha,tt10187686,2019.0,,Arya Salim; Divya Prabha; Grace Antony,2010.0,3,False,
Thambi (2019 film),tt10468636,2019.0,,Jeethu Joseph,2010.0,1,False,
Thanimai,tt9784486,2019.0,,,2010.0,0,False,
The Body (2019 film),tt8130904,2019.0,"The Body is a 2019 Indian Hindi-language mystery-thriller film written and directed by Jeethu Joseph. It stars Rishi Kapoor, Emraan Hashmi, Vedhika and Sobhita Dhulipala. It is an official remake of the 2012 Spanish film of the same name.",Jeethu Joseph,2010.0,1,True,Hindi
The Mosquito Philosophy,tt9536990,2019.0,,,2010.0,0,False,
The Tashkent Files,tt8108268,2019.0,,Achint Kaur; Mandira Bedi; Mithun Chakraborty; Naseeruddin Shah; Pallavi Joshi; Pankaj Tripathi; Prakash Belawadi; Rajesh Sharma; Shweta Prasad; Vinay Pathak; Vivek Agnihotri,2010.0,11,False,
Thirumanam (2019 film),tt9614950,2019.0,,Cheran,2010.0,1,False,
Thorati,tt10726952,2019.0,,,2010.0,0,False,
Thozhar Venkatesan,tt10628020,2019.0,,,2010.0,0,False,
Thumbaa,tt10660304,2019.0,"Thumbaa is a 2019 Indian Tamil-language adventure film written and directed by Harish Ram L. H. on his directorial debut. The film stars Darshan, newcomer Keerthi Pandian and Dheena. Produced by Surekha Nyapati, the film was distributed by KJR Studios. The film is set against the backdrop of Western Ghats, and mostly consists of VFX and computer graphics. Principal photography began on 27 December 2018, and was completed on 11 April 2019.",,2010.0,0,True,Tamil
Ujda Chaman,tt11046300,2019.0,,Aishwarya Sakhuja; Maanvi Gagroo; Sunny Singh,2010.0,3,False,
V1 (film),tt11497402,2019.0,,Pavel Navageethan,2010.0,1,False,
Vantha Rajavathaan Varuven,tt9239472,2019.0,,Subaskaran Allirajah; Sundar C,2010.0,2,False,
Vellai Pookal,tt10055770,2019.0,"Vellai Pookal (transl. Dandelions) is a 2019 Indian-American Tamil language neo-noir crime thriller film directed by newcomer Vivek Elangovan. The film stars Vivekh, V. T. M. Charle, Pooja Devariya, Dev and Paige Henderson. The film was released on 19 April 2019.",Vivek,2010.0,1,True,Tamil
Vennila Kabaddi Kuzhu 2,tt8011290,2019.0,,Vikranth,2010.0,1,False,
Vinaya Vidheya Rama,tt8361196,2019.0,,Boyapati Srinu; DVV Danayya; Kiara Advani; Ram Charan,2010.0,4,False,
Vrithra,,2019.0,"Vrithra is a 2019 Indian Kannada-language crime drama film written and directed by R Gautham. The film has been bankrolled by Lalitha, Shambulingayya Swami and Rajwant Singh. The film stars Nithya Shri while Prakash Belawadi and Sudha Rani appear in supporting roles.",,2010.0,0,True,Kannada
What Are the Odds,tt12327140,2019.0,"What Are the Odds is a 2019 Indian Hinglish drama film directed by Megha Ramaswamy. Starring Abhay Deol, Yashaswini Dayama and Karanvir Malhotra, the film tells the story of two unintentional teenage friends who end-up spending an entire day together.",,2010.0,0,True,
18.05.2009,tt12874624,2018.0,"18.05.2009 is a 2018 Indian Tamil-language war drama film written and directed by K Ganeshan.The film is about the bloody end to the Sri Lankan Civil War .K Ganeshan states he believes he has the “blessings of the thousands of Tamils who were massacred by the Sri Lankan Army on May 18, 2009.” Dhaanya made her acting debut through this film which she depicted it as a difficult debut. She plays a journalist in the film.",,2010.0,0,True,Tamil
1921 (2018 film),tt6958030,2018.0,"1921 is a 2018 Indian horror film, produced and directed by Vikram Bhatt, under his LoneRanger Productions banner. It stars Zareen Khan and Karan Kundrra in lead roles and was released on 12 January 2018. It is the fourth installment of the 1920 film series. The film was declared an average grosser at box office.",Vikram Bhatt; Zarine Khan,2010.0,2,True,
2nd Half,tt8459284,2018.0,"2nd Half is a 2018 Indian Kannada-language crime-thriller film directed by debutant Yogi Devegange. It stars Priyanka Upendra, Surabhi Santosh and Niranjan Sudhindra in the lead. The cinematography is by R K Shivakumar and music direction is by Chetan Sosca.",Yogi Devegange,2010.0,1,True,Kannada
3 Gante 30 Dina 30 Second,tt7603582,2018.0,"3 Gante 30 Dina 30 seconds is a Kannada-language romance film written and directed by G K Madhusudhan and produced by Chandrashekar R Padmashali under the banner Brain Share Creations Pvt Ltd. The film stars newcomers Arun Gowda & Kavya Shetty in lead roles along with Devaraj, Sudharani, Edakallu Guddada Mele Chandrashekhar, Ramesh Bhat, Anantavelu, T.S.Nagabharana and Gururaj Hosakote. It was released on 19 January 2018 across Karnataka.",Kavya Shetty,2010.0,1,True,Kannada
3 Storeys,tt4552546,2018.0,"3 Storeys is a 2018 Hindi-language thriller drama film directed by Arjun Mukherjee starring Renuka Shahane, Sharman Joshi, Pulkit Samrat, Masumeh, Richa Chadda, Sonal Jha, Aisha Ahmed, Ankit Rathi and produced by Priya Sreedharan, Ritesh Sidhwani and Farhan Akhtar. The film was released on 9 March 2018.",Ritesh Sidhwani,2010.0,1,True,Hindi
5 Weddings,tt1971310,2018.0,"5 Weddings is a 2018 American film set in the United States and India. Directed by Namrata Singh Gujral, the film features Nargis Fakhri, Rajkummar Rao, Bo Derek, Candy Clark, Anneliese Van der Pol and Suvinder Vicy.",Anneliese van der Pol; Bo Derek; Candy Clark; Namrata Singh Gujral; Nargis Fakhri; Rajkummar Rao,2010.0,6,True,
6 Athiyayam,tt7968170,2018.0,"6 Athiyayam is a 2018 Tamil-language horror anthology film directed by Cable Sankar, Shankar Thiyagarajan, Ajayan Bala, E. A. V. Suresh, Lokesh Rajendran, and Sridhar Venkatesan. It includes six separate stories, each part being directed by a different director. The film features an ensemble cast including Thaman Kumar, S. S. Stanley, Pop Suresh, Baby Sathanya, Pasanga Kishore, Madhu Sri, Sanjeev, Gayathri, Cable Sankar, Vishnu, Francis, Vinoth Kishan, Aravind Rajagopal, and Charulatha Rangarajan.",,2010.0,0,True,Tamil
