title,imdb_id,year,summary,people,decade,people_count,has_summary,language
Mod (film),tt2043923,2011.0,"Mod is a 2011 Hindi romantic drama film directed by Nagesh Kukunoor. The film stars Ayesha Takia and Rannvijay Singh, Raghubir Yadav, Tanvi Azmi, and Anant Mahadevan. The film was released on 14 October 2011. The film is a remake of the 2007 Taiwanese film ′'Keeping Watch.′′",Ayesha Takia; Nagesh Kukunoor; Raghubir Yadav; Rannvijay Singh,2010.0,4,True,
Murder 2,tt1918965,2011.0,"Murder 2 is a 2011 Indian Hindi-language thriller film and the second installment in the Murder film series. A quasi-sequel to the 2004 film, Murder, it stars Emraan Hashmi, Jacqueline Fernandez and Prashant Narayanan, and features Sulagna Panigrahi as a debutant. Directed by Mohit Suri and produced by Mukesh Bhatt, the film was released on 8 July 2011 and became one of the highest grossing Bollywood films of 2011.",Amardeep Jha; Bikramjeet Kanwarpal; Emraan Hashmi; Jacqueline Fernandez; Mohit Suri; Mukesh Bhatt; Prashant Narayanan; Shagufta Rafiq; Shweta Kawatra; Sudhanshu Pandey; Sulagna Panigrahi; Yana Gupta,2010.0,12,True,Hindi
Naughty @ 40,tt1363125,2011.0,"Naughty @ 40 is a 2011 Hindi adult comedy film directed by Jagmohan Mundhra, while produced by Anuj Sharma under Gangani Multimedia Corporations and also distributed by Srishti Creations.",Anupam Kher; Govinda; Gurpreet Ghuggi; Jag Mundhra; Sanjay Mishra; Shakti Kapoor; Smita Jaykar; Yuvika Chaudhary,2010.0,8,True,
Pilla Zamindar,tt2098782,2011.0,"Pilla Zamindar is a 2011 Indian Telugu-language coming-of-age comedy drama film written and directed by G. Ashok. The film stars Nani, Haripriya, and Bindu Madhavi while Srinivas Avasarala, Dhanraj, Thagubothu Ramesh, Rao Ramesh and Nagineedu play supporting roles. The plot follows Praveen ""PJ"" Jayaramaraju (Nani), an arrogant youngster who is set to inherit his grandfather's wealth but must fulfil certain conditions in order to do so. It is loosely based on the 2006 Korean movie A Millionaire's First Love and is also a partial retelling of The Ultimate Gift (2006). The film has soundtrack composed by Selvaganesh. Pilla Zamindar was released on 14 October 2011.",Bindu Madhavi; G. Ashok; M. S. Narayana; Nagineedu; Nani; Naramalli Sivaprasad; Rao Ramesh; Srinivas Avasarala,2010.0,8,True,Telugu
Pranayam (2011 film),tt2042633,2011.0,"Pranayam (transl. Love) is a 2011 Indian Malayalam-language romantic drama film written and directed by Blessy. The film stars Mohanlal, Jaya Prada, and Anupam Kher. The plot revolves around the love bond between the characters of Mathews (Mohanlal), Grace, and Achutha Menon (Kher). The music for the film was composed by M. Jayachandran. The film opened to positive reviews from critics and was also average at the box office.",Anupam Kher; Blessy; Jaya Prada; Mohanlal,2010.0,4,True,Malayalam
Rangappa Hogbitna,tt2422070,2011.0,"Rangappa Hogbitna is a 2011 Indian Kannada comedy film directed and written by M. L. Prasanna. The film stars Ramesh Aravind and Sanjjana in the lead roles. The story is inspired by the Hollywood comedy film Death at a Funeral (2010), itself a remake of the 2007 film of the same name. The film is produced by Mahesh Kothari under Shanta Enterprises banner. M L Prasanna himself has composed the music.",Ramesh Aravind; Sanjjana,2010.0,2,True,
Soundtrack (film),tt1941657,2011.0,Soundtrack is a 2011 Indian Hindi-language drama film and an official remake of the British-canadian film It's All Gone Pete Tong (2004). It was directed by newcomer Neerav Ghosh and stars Rajeev Khandelwal and Soha Ali Khan.,Neerav Ghosh; Rajeev Khandelwal; Soha Ali Khan,2010.0,3,True,Hindi
Tell Me O Kkhuda,tt1961530,2011.0,"Tell Me O Kkhuda is a 2011 Indian Hindi-language drama film directed by Hema Malini, starring Esha Deol, Arjan Bajwa, Sudhanshu Pandey, Vinod Khanna, Dharmendra, Rishi Kapoor, Farooq Sheikh, Deepti Naval and Chandan Roy Sanyal. Salman Khan makes a guest appearance. It released on 27 October 2011 coinciding with the Diwali festival to mixed reviews at the box office. The music was composed by Pritam and the lyrics were by Mayur Puri.",Arjan Bajwa; Chandan Roy Sanyal; Dharmendra; Esha Deol; Hema Malini; Rishi Kapoor; Sudhanshu Pandey; Vinod Khanna,2010.0,8,True,Hindi
U R My Jaan,tt1847736,2011.0,U R My Jaan is a 2011 Indian Hindi-language romance film written and directed by Aron Govil. It is a remake of the 1990 movie Pretty Woman. It was released on 23 September 2011.,Anil Dhawan; Aron Govil; Himani Shivpuri; Mikaal Zulfiqar; Rajesh Khera; Ravi Dubey,2010.0,6,True,Hindi
Utt Pataang,tt1809399,2011.0,"Utt Pataang (transl. Nonsensical) is a 2011 Indian Hindi-language comedy drama film written and directed by Srikanth V. Velagaleti and features Vinay Pathak in a double role alongside, Mahie Gill, Mona Singh and Saurabh Shukla in the leading roles. The film was released on 4 February 2011, to mixed reviews and was also a commercial failure. It is inspired by the Japanese film, A Stranger of Mine (2005).",Mahi Gill; Mona Singh; Sanjay Mishra; Saurabh Shukla; Srikanth Velagaleti; Vinay Pathak,2010.0,6,True,Hindi
Aahat – Ek Ajib Kahani,tt2567760,2010.0,"Aahat – Ek Ajib Kahani, shortly called Aahat, is a 2010 India film directed by Kishore Rege and produced by Vishal. Although shot in 1971 and was ready to release in 1974, it was released on 26 February 2010. According to Salim Jafer, the distributor of the film in India, he refused to state exactly why it was never released but asserted that ""at first there were all sorts of problems and then the producer of the movie, Franklin Fernandes died.""",Amrish Puri; Dharmendra; Frank Fernand; Jaya Bachchan; Vinod Mehra; Vishal,2010.0,6,True,
Aakasa Ramanna,tt2074328,2010.0,"Aakasa Ramanna is a 2010 Indian Telugu-language black comedy film which is a remake of a Hollywood movie, 11:14. This film is directed by G. Ashok, produced by Manyam Ramesh under the Manyam Entertainments banner, and stars Allari Naresh, Sivaji, Rajiv Kanakala, Meera Jasmine, and Gowri Pandit in the lead roles. The soundtrack was composed by Chakri and cinematography was handled by Sai Sriram. The dialogues for the film were written by Chandrashekar Gundimeda while screenplay was handled also by G. Ashok. This was G. Ashok's second film as director. It marked the debut of editor Prawin Pudi. The film was released on 12 March 2010.",Allari Naresh; G. Ashok; Gaurie Pandit; Meera Jasmine; Rajiv Kanakala; Sivaji,2010.0,6,True,Telugu
Aakrosh (2010 film),tt1708453,2010.0,"Aakrosh (transl. Outrage) is a 2010 Indian Hindi-language action thriller film directed by Priyadarshan and produced by Kumar Mangat Pathak under the banner of Big Screen Entertainment. It stars Ajay Devgn, Akshaye Khanna, Bipasha Basu, Paresh Rawal and Reema Sen. The film was based on news reports of honour killings in India, and has also been described as a remake of the 1988 American film Mississippi Burning by Alan Parker.",Ajay Devgn; Akshaye Khanna; Bipasha Basu; Paresh Rawal; Priyadarshan; Reema Sen,2010.0,6,True,Hindi
Action Replayy,tt1396208,2010.0,"Action Replayy is a 2010 Indian Hindi-language science-fiction romantic comedy film directed by Vipul Amrutlal Shah and starring Akshay Kumar, Aishwarya Rai Bachchan and Aditya Roy Kapur. Neha Dhupia, Rannvijay Singh, Om Puri, Kirron Kher and Rajpal Yadav play supporting roles in the film. The film is an uncredited remake of the 1985 film Back to the Future. Director Vipul Amrutlal Shah however insists that it is an adaptation of a Gujarati play of the same name, and of H. G. Wells' The Time Machine.",Aditya Roy Kapur; Aishwarya Rai Bachchan; Akshay Kumar; Kirron Kher; Neha Dhupia; Om Puri; Vipul Amrutlal Shah,2010.0,7,True,Hindi
April Fool (2010 film),tt1756397,2010.0,"April Fool is a 2010 Malayalam comedy film directed by Viji Thampi, scripted by Jagadish, and produced by Santosh Damodar. It stars Jagadish, Siddique and Navya Natarajan in lead roles.",Francis Veber; Jagadish; Sidhique; Viji Thampi,2010.0,4,True,
Azhagaana Ponnuthan,tt4316062,2010.0,"Azhagaana Ponnuthan is a 2010 Indian Tamil-language romance film written and directed by Thiru that stars Namitha and newcomer Kartheesh, with R. Parthiban playing an older version of Karthick's role. The film is an unofficial remake of the Italian film Malèna, written by Luciano Vincenzoni and Giuseppe Tornatore. The film's score and soundtrack composed by Sundar C Babu. The film, produced by K. Keshavan, was released on 12 March 2010.",Namitha; R. Parthiepan; Thiru,2010.0,3,True,Tamil
Bumm Bumm Bole,tt1629241,2010.0,"Bumm Bumm Bole is a 2010 Hindi film directed by Priyadarshan. The film stars Darsheel Safary, Atul Kulkarni, Rituparna Sengupta and newcomer Ziyah Vastani. The film is inspired by the 1997 Iranian film Children of Heaven. The film was released on 14 May 2010 and the title is based on one of the songs of Taare Zameen Par which also stars Safary.",Atul Kulkarni; Darsheel Safary; Priyadarshan; Rituparna Sengupta; Satish Kaushik,2010.0,5,True,
Chikku Bukku,tt1813225,2010.0,"Chikku Bhukku is a 2010 Indian Tamil romance film written and directed by G.K.Manikandan and produced by Sunanda Murali Manohar, starring Arya, debutante Preetika and Shriya Saran, in the lead roles, with Santhanam and Anoop Kumar in supporting roles. The film was released on 3 December 2010. The movie is based on the 2003 South Korean movie The Classic. The name of the film is based on the song of the same name from Gentleman (1993).",Arya; Preetika Rao; Shriya Saran; Sunanda Murali Manohar; V. Manikandan,2010.0,5,True,
Click (2010 film),tt1596723,2010.0,"Click is a 2010 Indian Hindi-language supernatural horror film directed by Sangeeth Sivan, starring Shreyas Talpade, Sadha, Sneha Ullal, Rehan Khan, and Chunky Pandey. It is the third Indian adaptation of the 2004 Thai horror film Shutter after the 2006 Telugu version Photo and the 2007 Tamil version Sivi, and overall the fourth adaptation after the 2008 American remake Shutter. The film follows a photographer and his girlfriend who begin to have paranormal experiences after they accidentally run over a woman.",Sangeeth Sivan; Shreyas Talpade,2010.0,2,True,Hindi
Cocktail (2010 film),tt1821373,2010.0,"Cocktail is a 2010 Malayalam-language thriller film edited and directed by Arun Kumar Aravind. The film stars Jayasurya, Anoop Menon, and Samvrutha Sunil in the lead roles, while Fahadh Faasil, Aparna Nair, Innocent, and Mamukkoya play supporting roles. The film released on 22 October 2010.",Anoop Menon; Arun Kumar Aravind; Fahadh Faasil; Innocent Vareed Thekkethala; Jayasurya Jayan; Mamukkoya; Samvrutha Sunil,2010.0,7,True,Malayalam
Crazy Kutumba,tt13730106,2010.0,"Crazy Kutumba is a 2010 Kannada comedy film directed by B. Ramamurthy and produced by Ravi Joshi for Luv Kush Productions banner. The story is a remake of Marathi film De Dhakka (2008) which was inspired from the Hollywood film, Little Miss Sunshine (2006).",B Ramamurthy; Ramesh Aravind,2010.0,2,True,
Ek Second... Jo Zindagi Badal De?,tt1629260,2010.0,"Ek Second ... Jo Zindagi Badal De ... is a 2010 Bollywood drama film, directed by Partho Ghosh featuring veteran Bollywood actors Jackie Shroff and Manisha Koirala in lead roles. The film also stars Pakistani actor, Moammar Rana, Nikita Anand and Rozza Catalona. This film is inspired by the 1998 British-American romantic comedy-drama film Sliding Doors.",Jackie Shroff; Partho Ghosh,2010.0,2,True,
Guzaarish (film),tt1438298,2010.0,"Guzaarish is a 2010 Indian Hindi-language romantic drama film written, composed and directed by Sanjay Leela Bhansali. The film stars Hrithik Roshan and Aishwarya Rai Bachchan while Shernaz Patel, Aditya Roy Kapur, Monikangana Dutta, Suhel Seth, Swara Bhaskar, and Makrand Deshpande portray pivotal roles. It is jointly produced by Bhansali and UTV Motion Pictures. Sudeep Chatterjee handled the cinematography and editing was performed by Hemal Kothari.",Aditya Roy Kapur; Aishwarya Rai Bachchan; Bhavani Iyer; Hrithik Roshan; Ronnie Screwvala; Sanjay Leela Bhansali,2010.0,6,True,Hindi
Hello Darling,tt1191118,2010.0,"Hello Darling is a 2010 Bollywood comedy film produced by Ashok Ghai and directed by Manoj Tiwari, starring Gul Panag, Isha Koppikar, Celina Jaitly and Javed Jaffrey in the lead roles. The film was released on 27 August 2010 under the Mukta Arts Films banner. Sunny Deol makes a special appearance in the movie. The film is an unauthorised adaptation of the American film 9 to 5 (1980).",Asawari Joshi; Celina Jaitly; Chunky Pandey; Divya Dutta; Eesha Koppikhar; Gul Panag; Javed Jaffrey; Manoj Tiwari; Mukesh Tiwari; Seema Biswas; Sunny Deol; Vrajesh Hirjee,2010.0,12,True,
Hum Tum Aur Ghost,tt1465493,2010.0,"Hum Tum Aur Ghost is a 2010 Indian Hindi supernatural comedy-drama film directed by Kabeer Kaushik and produced by Arshad Warsi, starring Arshad Warsi and Dia Mirza in the lead roles. This unofficial remake of Ghost Town was filmed in Newcastle upon Tyne, England. The film was released on 26 March 2010.",Arshad Warsi; Boman Irani; Dia Mirza; Kabeer Kaushik; Sandhya Mridul,2010.0,5,True,
Jaggubhai,tt4315506,2010.0,"Jaggubhai is a 2010 Indian Tamil-language action drama film written and directed by K. S. Ravikumar. The film stars R. Sarathkumar, Shriya Saran and debutant Srisha; it is produced by Sarathkumar's wife Radhika, and Punit Goenka. The film has music composed by Rafee, whilst cinematography is handled by R. D. Rajasekhar and the film is edited by Don Max. The film is a remake of the 2001 French film Wasabi.",K. S. Ravikumar; R. Sarathkumar; Raadhika Sarathkumar,2010.0,3,True,Tamil
Knock Out (2010 film),tt1558578,2010.0,"Knock Out is a 2010 Indian Hindi-language action thriller film directed by Mani Shankar. The film stars Sanjay Dutt, Irrfan Khan and Kangana Ranaut, and is an unauthorized remake of Phone Booth. In October 2010, the Bombay High Court ordered the film's producers to pay a portion of their revenues to 20th Century Fox, who own the rights to Phone Booth. Released on 15 October 2010, the film was a commercial failure.",Gulshan Grover; Irrfan Khan; Kangana Ranaut; Mani Shankar; Sanjay Dutt; Sushant Singh,2010.0,6,True,Hindi
Lahore (film),tt1285245,2010.0,"Lahore is a 2010 Indian Hindi sports film that was released on 19 March 2010. It was directed by Sanjay Puran Singh Chauhan and produced by Vivek Khatkar, with Sai Om Films Pvt. Ltd.'s, and distributed by Warner Bros. Pictures. It is loosely based on the 1989 American martial arts film Best of the Best.",Aanaahad; Sanjay Puran Singh Chauhan; Vivek Khatkar,2010.0,3,True,
Lift Kodla,tt13702092,2010.0,"Lift Kodla is a 2010 Indian Kannada-language comedy drama film directed by Ashok Kashyap and starring Jaggesh and Komal. It is a remake of the Telugu-language film Mee Sreyobhilashi (2007), which itself is based on the Japanese film Ikinai (1998). The film deals with the topic of suicides and was released a day after television actors Indudhar and Hema committed suicide. The film was a box office success and ran for more than four weeks in theatres.",Jaggesh; Komal,2010.0,2,True,Kannada
Manmadan Ambu,tt1806959,2010.0,"Manmadan Ambu is a 2010 Indian Tamil-language romantic comedy film directed by K. S. Ravikumar and written by Kamal Haasan. The film stars Haasan, Trisha and R. Madhavan in the title roles and Sangeetha. Mohan Das, Manju Pillai, Usha Uthup, Urvashi and Ramesh Aravind play supporting roles with Caroline and Oviya making cameo appearances. The film features music composed by Devi Sri Prasad, with several songs written and sung by Kamal Haasan himself, while Manush Nandan and Shan Mohammed made their debuts as cinematographer and editor.",K. S. Ravikumar; Kamal Haasan; R. Madhavan; Ramesh Aravind; Trisha Krishnan; Udhayanidhi Stalin,2010.0,6,True,Tamil
Maryada Ramanna,tt1582546,2010.0,"Maryada Ramanna is a 2010 Indian Telugu-language comedy drama film directed by S. S. Rajamouli, who co-wrote the script with S. S. Kanchi. Produced by Shobu Yarlagadda and Prasad Devineni under Arka Media Works, the film stars Sunil, Saloni and Nagineedu in the lead roles. The music was composed by M. M. Keeravani, with cinematography by Ram Prasad.",Anuj Gurwara; Indukuri Sunil Varma; Nagineedu; S. S. Rajamouli; Saloni; Shobu Yarlagadda; Supreeth,2010.0,7,True,Telugu
Mynaa,tt1841762,2010.0,"Mynaa is a 2010 Indian Tamil-language romantic thriller film directed and written by Prabhu Solomon. Jointly distributed by Udhayanidhi Stalin and Kalpathi S. Aghoram, it stars Vidharth, Amala Paul and Thambi Ramaiah. The soundtrack by D. Imman garnered much anticipation prior to release, on 5 November 2010, coinciding with the Diwali festival.",Amala Paul; Prabhu Solomon; Vidharth,2010.0,3,True,Tamil
Naanu Nanna Kanasu,tt3196334,2010.0,"Naanu Nanna Kanasu is a 2010 Indian Kannada-language comedy drama film directed by Prakash Raj, starring himself and Amulya. It is a remake of the Tamil film Abhiyum Naanum that was produced by Prakash Raj himself. Ramya was originally cast as the lead in the film, but she was later replaced by Amoolya. In Bangalore, the film ran in theatres for 17 consecutive weeks.",Amoolya; Prakash Raj; Radha Mohan,2010.0,3,True,Kannada
Nandalala,tt1784552,2010.0,"Nandalala is a 2010 Indian Tamil-language independent drama film written and directed by Mysskin. He himself plays the lead role, alongside newcomer Ashwath Ram and Snigdha Akolkar. The film, which is produced by Ayngaran International and features a highly acclaimed musical score by Ilaiyaraaja, is based on the 1999 Japanese film Kikujiro, and partly inspired from Mysskin's life.",C. Arunpandian; Mysskin; Snigdha Akolkar,2010.0,3,True,Tamil
Preethiyinda Ramesh,tt13729294,2010.0,"Preethiyinda Ramesh is a 2010 Indian Kannada language romantic comedy film directed by Gunakumar and produced by N. Ravikumar. The film stars Ramesh Aravind, Ramnitu Chaudhary and Suma Guha in pivotal roles. The story is inspired by the Hollywood film, You've Got Mail (1998) directed by Nora Ephron and starred Tom Hanks and Meg Ryan.",Ramesh Aravind,2010.0,1,True,Kannada
Prince (2010 film),tt1455816,2010.0,"Prince - It's Showtime! is a 2010 Indian Hindi-language science fiction action thriller film directed by Kookie Gulati. Co-produced by Kumar S. Taurani and Ramesh S. Taurani under the banner of Tips Industries, the film, which is based on the 2009 Hollywood movie Hardwired, stars Vivek Oberoi as the titular amnesiac thief who races against time to find an antique coin and becomes surrounded by several people wanting the coin, including three women claiming to be his only girlfriend.",Aruna Shields; Kookie V. Gulati; Nandana Sen; Rohit Jugraj Chauhan; Tips Industries; Vivek Oberoi,2010.0,6,True,Hindi
Sugreeva (film),tt13730042,2010.0,"Sugreeva is a 2010 Indian Kannada language film shot within 18 hours. The film was directed by 10 directors. Shiva Rajkumar acted as the protagonist. The film is a remake of the 2002 American film John Q, which had earlier been remade in Hindi in 2006 as Tathastu.",Om Prakash Rao; Pramod Chakravorty; Shiva Rajkumar; Tushar Ranganath,2010.0,4,True,Kannada
Tees Maar Khan (2010 film),tt1572311,2010.0,"Tees Maar Khan is a 2010 Indian Hindi-language heist comedy film directed by Farah Khan and produced by Twinkle Khanna, editor Shirish Kunder and Ronnie Screwvala under UTV Motion Pictures, Hari Om Entertainment, and Three's Company. A remake of the 1966 Italian film After the Fox, whose story was adapted by Shirish and scripted by him and his brother Ashmith Kunder, the film stars Akshay Kumar, Akshaye Khanna, and Katrina Kaif in lead roles. Salman Khan and Anil Kapoor make special appearances.",Aarya Babbar; Akshay Kumar; Akshaye Khanna; Ashmith Kunder; Farah Khan; Katrina Kaif; Ronnie Screwvala; Shirish Kunder; Twinkle Khanna,2010.0,9,True,Hindi
Virudhagiri,tt4324030,2010.0,"Virudhagiri (transl. Award) is a 2010 Indian Tamil-language action film written and directed by Vijayakanth, making his directorial debut, besides playing the title character as well. This was also his final film in his cinematic career before his full-fledged career into politics. The film, co-starring Madhuri Itagi, Arun Pandian and Mansoor Ali Khan among others, released on 10 December 2010 It is a remake of the English-language French film Taken.",C. Arunpandian; Vijayakanth,2010.0,2,True,Tamil
We Are Family (2010 film),tt1428459,2010.0,"We Are Family is a 2010 Indian Hindi-language family drama film directed by Siddharth P. Malhotra and produced by Hiroo Yash Johar and Karan Johar under Dharma Productions, with Sony Pictures Entertainment and UTV Motion Pictures handling the distribution rights. The film is a co-production between India and the United States and it features Kajol, Kareena Kapoor and Arjun Rampal in the lead roles. It is also an official Indian adaptation of the American film Stepmom (1998), starring Susan Sarandon, Julia Roberts and Ed Harris.",Aanchal Munjal; Arjun Rampal; Gigi Levangie Grazer; Iravati Harshe; Kajol; Karan Johar; Kareena Kapoor Khan; Niranjan Iyengar; Sidharth Malhotra,2010.0,9,True,Hindi
Aao Wish Karein,tt1538210,2009.0,Aao Wish Karein is a 2009 Indian fantasy comedy film directed by Glen Barreto. The film stars Aftab Shivdasani and Aamna Shariff. It was released on 13 November 2009. It is loosely based on the 1988 American film Big.,Aftab Shivdasani,2000.0,1,True,
Accident on Hill Road,tt1570417,2009.0,"Accident on Hill Road is a 2009 Indian film, directed by Mahesh Nair and produced by Nari Hira, starring Farooq Sheikh, Abhimanyu Singh, and Celina Jaitly. The film is an authorised remake of the 2007 American film Stuck, which is based on the true story of Chante Mallard and her murder of Gregory Glenn Biggs.",Abhimanyu Singh; Celina Jaitly; Farooq Sheikh; Nari Hira; Rukhsaar Rehman; Shammi,2000.0,6,True,
Acid Factory,tt1201557,2009.0,"Acid Factory is a 2009 Indian Hindi-language action thriller film directed by Suparn Verma. The film stars Fardeen Khan, Irrfan Khan, Manoj Bajpayee, Dino Morea, Aftab Shivdasani, Dia Mirza, and Danny Denzongpa. The film is an unofficial adaptation of the 2006 American film Unknown.",Aftab Shivdasani; Dia Mirza; Dino Morea; Fardeen Khan; Irrfan Khan; Manoj Bajpai; Suparn Verma,2000.0,7,True,Hindi
Blue (2009 film),tt1223922,2009.0,"Blue is a 2009 Indian Hindi-language action-adventure film co-written and directed by Anthony D'Souza, and produced by Dhilin Mehta under Shree Astavinayak Cine Vision Limited. The film stars Sanjay Dutt, Akshay Kumar, Lara Dutta, Zayed Khan, and Rahul Dev. Katrina Kaif and Kabir Bedi appear in cameo appearances. Loosely based on the Hollywood film Into the Blue (2005) and its sequel Into the Blue 2: The Reef (2009), it explores a diver, haunted by his past, who must confront it in order to save his younger brother and girlfriend from a gangster, while his employer and good friend coaxes him to recover a lost, sunken treasure which he refuses to.",Akshay Kumar; Anthony D'Souza; Dhillin Mehta; Kabir Bedi; Katrina Kaif; Kylie Minogue; Lara Dutta; Mayur Puri; Sanjay Dutt; Zayed Khan,2000.0,10,True,Hindi
Daddy Cool (2009 Hindi film),tt1404573,2009.0,"Daddy Cool is a 2009 Bollywood comedy film directed by K. Murali Mohana Rao and cinematography by T. Surendra Reddy. The film stars Sunil Shetty, Jaaved Jaaferi, Aashish Chaudhary, Aftab Shivdasani and Aarti Chabria amongst many others. The story is based on the crazy things that happen all in one day at one funeral. It is an unofficial adaptation of the 2007 British-American comedy Death at a Funeral.",Aarti Chhabria; Aashish Chaudhary; Aftab Shivdasani; Chunky Pandey; Javed Jaffrey; K. Murali Mohana Rao; Kim Sharma; Prem Chopra; Rajpal Yadav; Sophie Choudry; Sunil Shetty; Tulip Joshi; Tushar Hiranandani,2000.0,13,True,
Dhoondte Reh Jaaoge,tt1391544,2009.0,"Dhoondte Reh Jaoge is a 2009 Indian comedy film directed by Umesh Shukla and produced by UTV Motion Pictures. The film stars Kunal Khemu, Paresh Rawal, Sonu Sood, Soha Ali Khan, Dilip Joshi and Johnny Lever. It was released on 6 March 2009 in India, and 20 March 2009, in the United States. The film is directed by Umesh Shukla and produced by Ronnie Screwvala. The music was composed by duo Sajid–Wajid.",Kunal Khemu; Paresh Rawal; Ronnie Screwvala; Soha Ali Khan; Sonu Sood; Umesh Shukla,2000.0,6,True,
Dil Bole Hadippa!,tt1202540,2009.0,"Dil Bole Hadippa! is a 2009 Indian Hindi-language sports comedy film directed by Anurag Singh and produced by Aditya Chopra under the Yash Raj Films banner. It stars Rani Mukerji and Shahid Kapoor.In the film, a young woman pretends to be a man so that she can join an all-male cricket team. It also stars Anupam Kher, Dalip Tahil, Rakhi Sawant and Sherlyn Chopra in supporting roles.",Aditya Chopra; Anupam Kher; Anurag Singh; Aparajita; Poonam Dhillon; Rakhi Sawant; Rani Mukerji; Shahid Kapoor; Shonali Nagrani; Vrajesh Hirjee,2000.0,10,True,Hindi
Do Knot Disturb,tt1343362,2009.0,"Do Knot Disturb is a 2009 Indian comedy film directed by David Dhawan. The film is a remake of the 2006 French film The Valet. The film stars Govinda, Riteish Deshmukh, Lara Dutta, Sushmita Sen, Ranvir Shorey, Sohail Khan and Rajpal Yadav. It was released on 2 October 2009, and received generally positive reviews upon release. It was an inspiration for the 2014 Punjabi comedy Disco Singh which was also remade in Bengali as Haripada Bandwala.",David Dhawan; Govinda; Lara Dutta; Riteish Deshmukh; Sushmita Sen; Vashu Bhagnani,2000.0,6,True,
Fox (film),tt1324076,2009.0,"Fox is a 2009 Indian Hindi-language thriller film written and directed by Deepak Tijori, starring Sunny Deol, Arjun Rampal, Udita Goswami, and Sagarika Ghatge. It is an action thriller movie and is about a cat-and-mouse chase between a young, successful criminal lawyer and a mysterious stranger (Fox) who is controlling and threatening his life. The film was released on 6 September 2009 and is plagiarized from the film A Murder of Crows (1999). The film was a disaster at the box office.",Arjun Rampal; Deepak Tijori; Sagarika Ghatge; Sunny Deol; Udita Goswami; Zee Entertainment Enterprises,2000.0,6,True,Hindi
Gulumaal: The Escape,tt1645757,2009.0,"Gulumaal: The Escape is a 2009 Indian Malayalam-language comedy film directed by V. K. Prakash and written by Rajesh Y. V. It was shot in digital format by cinematographer Fowzia Fathima, and starred Kunchacko Boban and Jayasurya. The film is an unofficial remake of the Argentine crime-thriller film Nine Queens. The film was remade in Telugu as All the Best (2012).",Jayasurya Jayan; Kunchacko Boban; V. K. Prakash,2000.0,3,True,Malayalam
Jai Veeru,tt1369669,2009.0,"Jai Veeru is a 2009 Indian Hindi-language action comedy film directed by Puneet Sira, starring Fardeen Khan, Kunal Khemu, Anjana Sukhani, Dia Mirza and Arbaaz Khan. It is based on the 1996 American film Bulletproof. The film was released on 11 March 2009. It was a commercial success.",Fardeen Khan; Puneet Sira; Vekeana Dhillon,2000.0,3,True,Hindi
Kulir 100°,tt13612828,2009.0,"Kulir 100° is a 2009 Indian Tamil-language teen drama film written, directed, and produced by Anita Udeep in her Tamil debut. The film stars Sanjeev and Riya Bamniyal, while Karthik Sabesh, Thalaivaasal Vijay, Adithya Menon, Sujatha and Rohit Rathod play supporting roles. The music was composed by first-timer Bobo Shashi with editing by B. Lenin and cinematography by L. K. Vijay. The film was released on 5 June 2009. It is an unofficial adaptation of the Swedish film Evil (2003).",Anita Udeep; Riya Bamniyal; Rohit; Thalaivasal Vijay,2000.0,4,True,Tamil
Maa Nanna Chiranjeevi,tt1582539,2009.0,"Maa Nanna Chiranjeevi is a 2010 Indian Telugu-language drama film produced by Murali Krishna on Laughing Lords Entertainments banner and directed by P. A. Arun Prasad. Starring Jagapati Babu, Neelima, Master Atulith and music composed by Hemachandra. The film is a remake of 2006 American film The Pursuit of Happyness, starring Will Smith and his son Jaden Smith.",Brahmanandam; Jagapati Babu; Murali Krishna; P. A. Arun Prasad,2000.0,4,True,Telugu
Naa Style Veru,tt1579641,2009.0,Naa Style Veru is a 2009 Indian Telugu-language drama film directed by G. Ram Prasad and starring Rajasekhar and Bhumika Chawla. The film is a remake of the Malayalam film Hallo (2007). The film was released to negative reviews.,Brahmanandam,2000.0,1,True,Telugu
Peranmai,tt1535020,2009.0,"Peranmai (transl. Valour) is a 2009 Indian Tamil-language action adventure film directed by S. P. Jananathan and produced by Ayngaran International. It stars Ravi Mohan and Roland Kickinger, with Dhansika, Saranya Nag, Varsha Ashwathi, Liyasree and Vasundhara Kashyap in the female leads, while Urvashi, Vadivelu, and Ponvannan play supporting roles. The music was composed by Vidyasagar.",C. Arunpandian; Jayam Ravi; Ponvannan; Roland Kickinger; S. P. Jananathan; Sai Dhanshika; Saranya Nag; Urvashi; Vadivelu; Varsha Ashwathi; Vasundhara Kashyap,2000.0,11,True,Tamil
Shishira (film),tt4462536,2009.0,Shishira is a 2009 Indian Kannada-language crime drama film directed by debutante Manju Swaraj and starring Yashas and Meghana. It also stars veteran actress Prema in an important role. The movie is based on the 2004 movie 1408.,Manju Swaraj,2000.0,1,True,Kannada
TN 07 AL 4777,tt6446698,2009.0,"TN-07 AL 4777 is a 2009 Indian Tamil-language thriller film directed by A. Lakshmikanthan. The film stars Ajmal Ameer, Pasupathy, Simran and Meenakshi. It is a remake of the 2006 Hindi film Taxi No. 9211 which was based on the American film Changing Lanes (2002). Pooja Umashankar makes a special appearance in the film.",Ajmal Ameer; Pasupathy; Simran,2000.0,3,True,Tamil
